ticket_id,customer_id,location_id,ticket_date,issue_category,priority,resolution_days,sla_breached,csat_score,status
TKT-00301,12691,LOC_04,2011-05-25,Billing,High,6.4,1.0,1,Escalated
TKT-00302,15542,LOC_07,2011-02-24,Refund Request,Medium,6.9,1.0,2,Resolved
TKT-00303,16459,LOC_02,2011-05-09,billing issue,High,5.4,1.0,1,Resolved
TKT-00304,17244,LOC_07,2010-10-16,Billing Issue,Medium,10.2,1.0,1,Escalated
TKT-00305,15692,LOC_07,2010-10-11,General Enquiry,Medium,1.3,0.0,3,Escalated
TKT-00306,14606,LOC_08,2010-12-03,billing issue,Low,4.7,1.0,,Resolved
TKT-00307,17638,LOC_03,2010-05-06,Late Delivery,High,3.2,1.0,3,Resolved
TKT-00308,15318,LOC_03,2011-10-27,billing issue,Critical,13.9,1.0,3,Open
TKT-00309,14666,LOC_06,2010-09-25,General Enquiry,Medium,2.3,1.0,3,Open
TKT-00310,16531,LOC_01,2010-07-23,Defective Product,Low,6.2,1.0,2,Resolved
TKT-00311,14755,LOC_01,2011-10-14,billing issue,Medium,6.1,1.0,1,Resolved
TKT-00312,14595,LOC_03,2010-08-26,Account Access,Low,5.5,1.0,3,Resolved
TKT-00313,14467,LOC_06,2010-01-22,Login Issue,Low,3.5,1.0,3,Resolved
TKT-00314,18044,LOC_01,2010-01-18,General Enquiry,Low,2.0,0.0,4,Resolved
TKT-00315,14871,LOC_05,2010-01-13,Account Access,Medium,2.9,1.0,3,Resolved
TKT-00316,12711,LOC_02,2011-02-21,Billing Issue,High,5.6,1.0,3,Resolved
TKT-00317,17303,LOC_06,2011-12-06,Refund Request,Low,5.6,1.0,3,Open
TKT-00318,13633,LOC_04,2010-12-22,Late Delivery,Critical,5.1,1.0,3,Escalated
TKT-00319,14460,LOC_01,2011-07-13,Account Access,Medium,2.0,0.0,4,Resolved
TKT-00320,12731,LOC_02,2011-08-01,Refund Request,Critical,8.1,1.0,3,Resolved
TKT-00321,12830,LOC_02,2011-02-25,Account Access,Low,1.6,0.0,4,Resolved
TKT-00322,15245,LOC_02,2010-06-05,Billing,Medium,6.5,1.0,2,Open
TKT-00323,17486,LOC_04,2010-11-08,Product Defect,Medium,5.8,1.0,3,Resolved
TKT-00324,18269,LOC_08,2011-01-09,Product Defect,Medium,7.1,1.0,1,Open
TKT-00325,13115,LOC_06,2010-10-02,General Enquiry,Critical,2.5,1.0,2,Resolved
TKT-00326,17638,LOC_07,2011-09-25,Billing Issue,High,10.2,1.0,1,Resolved
TKT-00327,16083,LOC_08,2010-08-11,Login Issue,High,,,,Escalated
TKT-00328,12538,LOC_04,2011-10-06,Billing Issue,Low,9.4,1.0,1,Resolved
TKT-00329,12790,LOC_02,2011-02-18,Billing Issue,Medium,5.4,1.0,1,Resolved
TKT-00330,15818,LOC_08,2011-01-18,delivery delay,Low,2.4,1.0,2,Open
TKT-00331,18139,LOC_06,2011-11-11,Account Access,High,2.7,1.0,2,Open
TKT-00332,12523,LOC_08,2010-04-14,refund,Medium,3.4,1.0,2,Resolved
TKT-00333,13124,LOC_06,2010-06-17,Refund Request,Critical,5.4,1.0,2,Escalated
TKT-00334,14318,LOC_07,2011-09-17,Login Issue,Medium,2.1,1.0,4,Resolved
TKT-00335,16658,LOC_07,2010-10-01,Delivery Delay,Low,11.1,1.0,1,Open
TKT-00336,16529,LOC_07,2011-07-18,refund,Critical,12.7,1.0,1,Resolved
TKT-00337,16524,LOC_05,2011-09-20,refund,High,6.4,1.0,2,Resolved
TKT-00338,18161,LOC_04,2011-03-15,refund,Medium,4.1,1.0,4,Resolved
TKT-00339,16697,LOC_07,2011-10-24,Refund Request,High,5.1,1.0,1,Resolved
TKT-00340,17235,LOC_07,2011-10-11,Delivery Delay,Critical,7.3,1.0,2,Resolved
TKT-00341,15584,LOC_03,2011-01-12,General Enquiry,High,2.9,1.0,4,Open
TKT-00342,16006,LOC_04,2011-06-26,General Enquiry,Critical,2.5,1.0,3,Escalated
TKT-00343,16517,LOC_05,2011-08-20,refund,Low,9.0,1.0,3,Resolved
TKT-00344,18087,LOC_01,2011-09-09,Product Defect,Medium,3.5,1.0,2,Resolved
TKT-00345,15912,LOC_02,2010-08-09,Refund Request,High,8.5,1.0,2,Resolved
TKT-00346,12362,LOC_02,2011-09-08,billing issue,Medium,,,,Resolved
TKT-00347,17582,LOC_07,2010-06-23,Late Delivery,Medium,7.0,1.0,2,Resolved
TKT-00348,13163,LOC_03,2011-04-22,General Enquiry,Critical,2.3,1.0,3,Open
TKT-00349,16951,LOC_04,2011-10-15,Refund Request,Low,6.9,1.0,2,Resolved
TKT-00350,14252,LOC_07,2010-07-03,Refund Request,Medium,7.3,1.0,,Resolved
TKT-00351,14661,LOC_02,2011-12-03,General Enquiry,Medium,2.2,1.0,,Resolved
TKT-00352,17203,LOC_01,2010-01-05,General Enquiry,Medium,1.1,0.0,3,Resolved
TKT-00353,13785,LOC_08,2011-01-11,Refund Request,Medium,9.0,1.0,3,Open
TKT-00354,16076,LOC_06,2011-07-04,Delivery Delay,High,2.5,1.0,3,Escalated
TKT-00355,14722,LOC_02,2011-12-02,billing issue,Critical,7.0,1.0,3,Resolved
TKT-00356,12740,LOC_07,2011-12-18,General Enquiry,Medium,1.1,0.0,4,Open
TKT-00357,14891,LOC_07,2010-02-08,General Enquiry,Medium,4.2,1.0,3,Resolved
TKT-00358,12923,LOC_07,2011-11-07,Defective Product,High,5.9,1.0,,Resolved
TKT-00359,13927,LOC_03,2010-12-07,Billing Issue,Critical,7.5,1.0,1,Escalated
TKT-00360,17000,LOC_03,2011-09-24,Refund Request,Low,7.3,1.0,,Resolved
TKT-00361,14739,LOC_06,2010-11-07,Late Delivery,Medium,4.9,1.0,3,Resolved
TKT-00362,17545,LOC_03,2011-01-27,Billing,Medium,8.8,1.0,2,Open
TKT-00363,17105,LOC_01,2010-06-16,General Enquiry,Medium,1.7,0.0,,Escalated
TKT-00364,14290,LOC_01,2011-11-08,Delivery Delay,Low,5.8,1.0,1,Resolved
TKT-00365,13714,LOC_05,2010-05-12,Account Access,Critical,4.0,1.0,,Resolved
TKT-00366,17411,LOC_03,2010-06-03,Product Defect,Low,12.4,1.0,2,Resolved
TKT-00367,17934,LOC_01,2011-01-12,Login Issue,Medium,4.9,1.0,3,Resolved
TKT-00368,16430,LOC_07,2010-12-02,Account Access,Low,3.4,1.0,3,Resolved
TKT-00369,13223,LOC_03,2010-07-05,billing issue,High,6.8,1.0,2,Resolved
TKT-00370,13419,LOC_03,2011-11-03,Product Defect,Medium,10.6,1.0,1,Resolved
TKT-00371,14761,LOC_06,2011-11-19,Delivery Delay,Low,2.7,1.0,2,Resolved
TKT-00372,16248,LOC_04,2010-08-03,Account Access,Low,2.0,0.0,4,Resolved
TKT-00373,13600,LOC_06,2011-10-15,Refund Request,Medium,6.3,1.0,,Open
TKT-00374,18039,LOC_01,2010-06-04,delivery delay,High,4.7,1.0,3,Escalated
TKT-00375,14870,LOC_01,2010-01-14,delivery delay,Critical,6.6,1.0,2,Escalated
TKT-00376,17901,LOC_05,2010-09-15,billing issue,Medium,8.6,1.0,3,Resolved
TKT-00377,15574,LOC_08,2011-09-24,Delivery Delay,Medium,4.5,1.0,3,Resolved
TKT-00378,14541,LOC_03,2010-12-11,Account Access,Medium,4.2,1.0,,Resolved
TKT-00379,15258,LOC_06,2010-11-25,Refund Request,Medium,8.6,1.0,2,Resolved
TKT-00380,12553,LOC_02,2010-08-09,Late Delivery,Medium,3.8,1.0,3,Open
TKT-00381,16807,LOC_03,2010-12-01,Login Issue,Medium,2.1,1.0,3,Resolved
TKT-00382,15020,LOC_01,2011-02-03,Defective Product,Medium,,,,Resolved
TKT-00383,15743,LOC_07,2010-06-03,Login Issue,High,7.6,1.0,,Resolved
TKT-00384,17200,LOC_03,2010-11-03,Login Issue,High,3.1,1.0,2,Resolved
TKT-00385,12900,LOC_02,2011-03-17,Login Issue,Critical,3.8,1.0,3,Resolved
TKT-00386,14882,LOC_07,2011-02-17,Login Issue,Medium,,,,Resolved
TKT-00387,15719,LOC_02,2011-02-22,refund,Low,5.5,1.0,3,Open
TKT-00388,17322,LOC_02,2011-11-13,Account Access,Medium,3.2,1.0,4,Resolved
TKT-00389,17675,LOC_01,2010-06-18,Login Issue,High,,,,Resolved
TKT-00390,17038,LOC_08,2011-03-27,Billing,Critical,8.4,1.0,2,Resolved
TKT-00391,18137,LOC_02,2010-10-15,delivery delay,Low,4.1,1.0,2,Resolved
TKT-00392,17963,LOC_08,2011-08-07,billing issue,High,9.9,1.0,1,Escalated
TKT-00393,12728,LOC_02,2010-12-18,Billing,Medium,8.9,1.0,1,Resolved
TKT-00394,17093,LOC_01,2010-05-18,Login Issue,Medium,3.0,1.0,3,Resolved
TKT-00395,15668,LOC_07,2010-09-24,General Enquiry,Low,2.6,1.0,,Resolved
TKT-00396,15212,LOC_05,2010-03-15,refund,High,7.0,1.0,2,Resolved
TKT-00397,16365,LOC_03,2010-02-07,General Enquiry,Medium,1.9,0.0,3,Resolved
TKT-00398,13922,LOC_04,2011-12-22,delivery delay,Medium,5.0,1.0,2,Resolved
TKT-00399,13346,LOC_02,2010-08-09,Login Issue,Medium,3.8,1.0,3,Resolved
TKT-00400,12605,LOC_05,2011-12-10,delivery delay,Low,5.7,1.0,2,Escalated
TKT-00401,12654,LOC_05,2010-11-04,General Enquiry,High,0.5,0.0,4,Escalated
TKT-00402,12989,LOC_01,2011-12-25,Login Issue,Low,3.8,1.0,3,Resolved
TKT-00403,16150,LOC_08,2010-11-07,General Enquiry,High,1.3,0.0,4,Resolved
TKT-00404,16992,LOC_04,2011-07-13,Login Issue,Medium,4.9,1.0,2,Resolved
TKT-00405,17568,LOC_02,2010-08-17,Late Delivery,Low,,,,Resolved
TKT-00406,15748,LOC_03,2011-04-04,billing issue,High,10.1,1.0,2,Resolved
TKT-00407,16164,LOC_07,2011-09-10,General Enquiry,High,2.4,1.0,3,Escalated
TKT-00408,13076,LOC_03,2010-08-10,Refund Request,Low,7.2,1.0,3,Open
TKT-00409,17045,LOC_05,2011-11-01,General Enquiry,Medium,2.0,0.0,5,Resolved
TKT-00410,17102,LOC_08,2011-05-24,Late Delivery,Low,,,,Open
TKT-00411,14640,LOC_06,2011-01-19,Billing Issue,High,6.0,1.0,3,Open
TKT-00412,17717,LOC_06,2011-10-03,Billing Issue,Critical,8.4,1.0,2,Resolved
TKT-00413,14943,LOC_02,2010-12-12,refund,Medium,4.8,1.0,3,Resolved
TKT-00414,12646,LOC_06,2011-11-08,billing issue,Medium,7.3,1.0,2,Resolved
TKT-00415,17622,LOC_03,2011-04-21,Account Access,High,3.6,1.0,3,Resolved
TKT-00416,17704,LOC_08,2011-01-24,Product Defect,Medium,5.3,1.0,2,Open
TKT-00417,13997,LOC_01,2010-02-12,Refund Request,Medium,6.7,1.0,2,Open
TKT-00418,18194,LOC_03,2011-05-10,Login Issue,Low,6.1,1.0,1,Resolved
TKT-00419,16258,LOC_01,2010-04-05,Delivery Delay,Medium,4.0,1.0,3,Resolved
TKT-00420,17495,LOC_03,2011-12-23,Product Defect,Medium,4.7,1.0,4,Resolved
TKT-00421,15200,LOC_01,2011-02-10,Account Access,Low,3.3,1.0,2,Resolved
TKT-00422,13870,LOC_07,2011-12-17,General Enquiry,Low,4.3,1.0,3,Resolved
TKT-00423,17677,LOC_08,2010-09-14,Delivery Delay,Medium,6.8,1.0,2,Resolved
TKT-00424,14021,LOC_06,2011-11-24,Refund Request,Medium,5.3,1.0,1,Resolved
TKT-00425,16563,LOC_01,2010-07-27,General Enquiry,Low,1.2,0.0,3,Resolved
TKT-00426,14950,LOC_03,2010-09-15,refund,Low,7.4,1.0,3,Resolved
TKT-00427,17453,LOC_08,2011-07-24,General Enquiry,Low,2.3,1.0,3,Resolved
TKT-00428,14406,LOC_01,2010-12-19,General Enquiry,Critical,,,,Resolved
TKT-00429,14912,LOC_05,2010-11-11,General Enquiry,Low,2.1,1.0,3,Resolved
TKT-00430,17179,LOC_03,2010-12-06,Account Access,High,1.9,0.0,3,Resolved
TKT-00431,13090,LOC_08,2010-06-04,Refund Request,Medium,6.5,1.0,1,Open
TKT-00432,12794,LOC_03,2010-10-10,Billing Issue,Medium,12.5,1.0,1,Open
TKT-00433,17101,LOC_01,2011-12-01,Delivery Delay,Critical,6.6,1.0,1,Resolved
TKT-00434,14817,LOC_06,2011-01-10,Delivery Delay,Medium,,,,Resolved
TKT-00435,17131,LOC_03,2011-11-03,Billing Issue,High,6.9,1.0,1,Resolved
TKT-00436,12607,LOC_06,2011-06-16,billing issue,Medium,7.2,1.0,,Resolved
TKT-00437,17079,LOC_01,2011-05-13,Delivery Delay,Critical,6.7,1.0,1,Resolved
TKT-00438,14473,LOC_04,2010-08-11,Billing Issue,Low,,,,Resolved
TKT-00439,14369,LOC_03,2011-07-06,Billing,Medium,12.9,1.0,2,Resolved
TKT-00440,15216,LOC_04,2011-04-01,Billing Issue,Critical,7.5,1.0,1,Resolved
TKT-00441,16492,LOC_07,2011-12-03,Product Defect,Medium,10.0,1.0,2,Open
TKT-00442,12504,LOC_08,2010-12-13,Login Issue,Critical,3.5,1.0,3,Resolved
TKT-00443,13934,LOC_07,2010-07-26,Login Issue,High,6.1,1.0,3,Resolved
TKT-00444,15965,LOC_07,2011-11-02,General Enquiry,Medium,1.0,0.0,5,Resolved
TKT-00445,17651,LOC_04,2011-10-03,Account Access,Low,1.2,0.0,,Open
TKT-00446,16956,LOC_01,2011-12-03,Delivery Delay,Low,3.4,1.0,3,Resolved
TKT-00447,15863,LOC_06,2010-08-18,Account Access,Low,2.1,1.0,4,Resolved
TKT-00448,16000,LOC_01,2011-09-21,Account Access,Medium,3.7,1.0,,Resolved
TKT-00449,16431,LOC_02,2010-01-14,Refund Request,Critical,8.4,1.0,2,Resolved
TKT-00450,14309,LOC_06,2010-08-18,Login Issue,Medium,1.1,0.0,,Escalated
TKT-00451,13574,LOC_06,2011-11-12,Billing Issue,Medium,8.5,1.0,2,Resolved
TKT-00452,13781,LOC_03,2011-03-05,Refund Request,Low,12.7,1.0,2,Escalated
TKT-00453,15123,LOC_07,2011-11-06,Product Defect,Medium,11.2,1.0,,Resolved
TKT-00454,13337,LOC_08,2011-11-20,Login Issue,Medium,3.0,1.0,2,Resolved
TKT-00455,16530,LOC_04,2011-03-17,billing issue,High,,,,Escalated
TKT-00456,17886,LOC_06,2011-12-01,Delivery Delay,Medium,3.5,1.0,,Escalated
TKT-00457,14245,LOC_03,2010-12-01,Refund Request,High,11.4,1.0,1,Escalated
TKT-00458,12861,LOC_08,2011-04-21,General Enquiry,High,2.8,1.0,,Open
TKT-00459,15944,LOC_03,2011-02-07,Billing Issue,Low,9.1,1.0,,Resolved
TKT-00460,14148,LOC_07,2011-06-24,Account Access,Low,4.4,1.0,3,Resolved
TKT-00461,15948,LOC_08,2011-04-13,Delivery Delay,Low,6.9,1.0,2,Resolved
TKT-00462,12476,LOC_06,2010-03-13,billing issue,Medium,9.2,1.0,,Resolved
TKT-00463,15928,LOC_07,2010-12-21,Late Delivery,Low,5.5,1.0,1,Resolved
TKT-00464,17836,LOC_04,2010-12-06,Refund Request,Medium,5.1,1.0,2,Resolved
TKT-00465,14210,LOC_08,2011-11-22,Login Issue,Low,2.3,1.0,2,Resolved
TKT-00466,15509,LOC_07,2010-01-26,refund,Medium,9.0,1.0,,Resolved
TKT-00467,17771,LOC_03,2010-09-12,Defective Product,Low,6.2,1.0,2,Open
TKT-00468,16619,LOC_01,2011-10-06,Delivery Delay,Medium,3.8,1.0,3,Open
TKT-00469,14333,LOC_04,2011-11-13,Delivery Delay,Critical,5.6,1.0,2,Open
TKT-00470,17599,LOC_07,2011-05-24,Login Issue,Medium,2.0,0.0,3,Resolved
TKT-00471,17135,LOC_07,2011-03-27,billing issue,Medium,,,,Resolved
TKT-00472,13553,LOC_07,2010-12-16,billing issue,High,10.5,1.0,2,Resolved
TKT-00473,17388,LOC_02,2010-12-08,Account Access,Low,2.4,1.0,3,Resolved
TKT-00474,13178,LOC_03,2010-02-27,General Enquiry,Low,0.9,0.0,5,Open
TKT-00475,16700,LOC_05,2010-09-04,billing issue,Critical,,,,Resolved
TKT-00476,17245,LOC_06,2011-12-20,Refund Request,High,6.6,1.0,,Resolved
TKT-00477,12493,LOC_03,2011-02-11,Delivery Delay,Low,9.4,1.0,,Resolved
TKT-00478,14671,LOC_06,2011-07-05,Billing Issue,Medium,7.3,1.0,2,Resolved
TKT-00479,14633,LOC_05,2011-01-16,Login Issue,Medium,4.4,1.0,2,Resolved
TKT-00480,14935,LOC_05,2011-05-01,Defective Product,Critical,7.0,1.0,3,Resolved
TKT-00481,16675,LOC_06,2010-04-15,Billing Issue,Medium,8.4,1.0,2,Resolved
TKT-00482,15741,LOC_05,2010-06-06,General Enquiry,Low,1.6,0.0,4,Resolved
TKT-00483,14773,LOC_02,2010-03-05,Refund Request,Medium,4.9,1.0,3,Resolved
TKT-00484,14689,LOC_07,2010-04-16,Account Access,Low,5.3,1.0,1,Resolved
TKT-00485,13832,LOC_02,2011-02-26,Product Defect,Medium,6.0,1.0,1,Resolved
TKT-00486,16649,LOC_07,2011-12-20,Billing,Low,8.8,1.0,2,Resolved
TKT-00487,16350,LOC_02,2010-04-21,Product Defect,Medium,6.9,1.0,,Resolved
TKT-00488,17166,LOC_06,2010-07-20,Delivery Delay,Medium,3.3,1.0,3,Resolved
TKT-00489,16672,LOC_07,2010-11-26,Delivery Delay,High,4.1,1.0,3,Resolved
TKT-00490,17514,LOC_01,2010-07-01,refund,Medium,4.6,1.0,3,Resolved
TKT-00491,12776,LOC_08,2010-12-12,Billing Issue,Medium,,,,Resolved
TKT-00492,17393,LOC_01,2010-09-13,Late Delivery,High,2.1,1.0,,Resolved
TKT-00493,15726,LOC_01,2010-01-04,Refund Request,Medium,7.2,1.0,1,Resolved
TKT-00494,16822,LOC_07,2011-04-17,Account Access,Low,3.8,1.0,4,Resolved
TKT-00495,14832,LOC_06,2010-11-10,refund,Low,,,,Resolved
TKT-00496,14921,LOC_01,2010-03-22,General Enquiry,Low,2.6,1.0,2,Escalated
TKT-00497,12899,LOC_08,2011-04-15,General Enquiry,Low,1.2,0.0,4,Resolved
TKT-00498,13382,LOC_06,2011-10-02,General Enquiry,Critical,0.7,0.0,5,Resolved
TKT-00499,13844,LOC_01,2011-11-23,Account Access,Low,3.6,1.0,2,Open
TKT-00500,16528,LOC_07,2011-11-11,refund,Low,,,,Resolved
TKT-00501,16525,LOC_04,2010-03-05,Billing Issue,Medium,5.3,1.0,2,Resolved
TKT-00502,12439,LOC_03,2010-02-26,Refund Request,Low,4.3,1.0,,Resolved
TKT-00503,13201,LOC_07,2010-08-20,refund,Low,8.1,1.0,2,Resolved
TKT-00504,17982,LOC_07,2010-11-14,Product Defect,Medium,8.4,1.0,,Resolved
TKT-00505,16182,LOC_05,2010-12-27,Late Delivery,Critical,4.1,1.0,3,Open
TKT-00506,15803,LOC_07,2010-04-18,Refund Request,Low,9.9,1.0,2,Resolved
TKT-00507,17393,LOC_07,2010-07-20,General Enquiry,Low,2.5,1.0,3,Resolved
TKT-00508,14859,LOC_02,2011-03-24,Delivery Delay,High,4.4,1.0,4,Resolved
TKT-00509,14153,LOC_07,2010-06-14,Late Delivery,Low,5.5,1.0,,Resolved
TKT-00510,15985,LOC_03,2011-02-18,refund,Medium,11.1,1.0,2,Resolved
TKT-00511,16653,LOC_03,2011-04-06,Billing,Low,9.7,1.0,3,Resolved
TKT-00512,15480,LOC_08,2010-12-09,Login Issue,High,2.7,1.0,3,Resolved
TKT-00513,12817,LOC_07,2010-10-15,refund,High,12.4,1.0,,Escalated
TKT-00514,14913,LOC_03,2011-09-14,Late Delivery,Low,9.5,1.0,3,Resolved
TKT-00515,12631,LOC_05,2010-09-16,Account Access,Critical,1.5,0.0,5,Resolved
TKT-00516,14602,LOC_04,2010-05-03,Delivery Delay,Medium,5.1,1.0,2,Resolved
TKT-00517,15593,LOC_01,2011-12-12,Login Issue,High,1.6,0.0,4,Resolved
TKT-00518,14298,LOC_07,2010-10-09,Billing Issue,High,16.6,1.0,2,Resolved
TKT-00519,13111,LOC_07,2011-10-20,Product Defect,Medium,4.2,1.0,,Resolved
TKT-00520,16728,LOC_07,2010-05-04,Delivery Delay,High,3.6,1.0,3,Resolved
TKT-00521,16130,LOC_05,2011-07-19,Login Issue,Low,4.6,1.0,3,Escalated
TKT-00522,17210,LOC_02,2011-07-26,Account Access,Low,1.6,0.0,4,Resolved
TKT-00523,15881,LOC_07,2011-12-04,Login Issue,Medium,5.5,1.0,1,Resolved
TKT-00524,13326,LOC_03,2010-12-25,refund,Low,5.8,1.0,3,Resolved
TKT-00525,17941,LOC_01,2010-07-05,Login Issue,Critical,3.2,1.0,3,Escalated
TKT-00526,12949,LOC_08,2011-12-17,Product Defect,Critical,7.9,1.0,1,Open
TKT-00527,17799,LOC_07,2011-12-01,refund,Low,9.1,1.0,3,Resolved
TKT-00528,13708,LOC_05,2010-01-11,Billing Issue,Medium,9.4,1.0,1,Resolved
TKT-00529,13398,LOC_01,2011-12-02,General Enquiry,Medium,2.3,1.0,4,Resolved
TKT-00530,17674,LOC_02,2011-10-14,refund,Medium,6.1,1.0,,Resolved
TKT-00531,13435,LOC_04,2011-12-16,General Enquiry,High,1.5,0.0,,Resolved
TKT-00532,18177,LOC_05,2011-12-23,Login Issue,Medium,1.4,0.0,5,Open
TKT-00533,15162,LOC_06,2010-06-24,Delivery Delay,Medium,4.6,1.0,,Open
TKT-00534,16896,LOC_07,2010-10-07,Delivery Delay,Medium,8.5,1.0,,Resolved
TKT-00535,14596,LOC_05,2010-09-18,Login Issue,Low,4.0,1.0,3,Resolved
TKT-00536,12862,LOC_06,2011-05-12,Billing,Low,7.0,1.0,2,Resolved
TKT-00537,13271,LOC_07,2011-07-24,billing issue,Low,14.2,1.0,,Escalated
TKT-00538,13038,LOC_06,2010-11-23,Billing Issue,High,5.1,1.0,1,Resolved
TKT-00539,17527,LOC_08,2010-09-24,Delivery Delay,Low,6.8,1.0,3,Resolved
TKT-00540,15633,LOC_07,2010-04-24,Billing Issue,Critical,13.6,1.0,,Resolved
TKT-00541,12456,LOC_02,2010-12-08,Login Issue,Low,4.5,1.0,,Resolved
TKT-00542,15197,LOC_08,2010-12-17,Defective Product,Medium,4.9,1.0,,Open
TKT-00543,16142,LOC_02,2010-12-26,Delivery Delay,Low,6.1,1.0,1,Escalated
TKT-00544,17471,LOC_08,2011-07-20,Refund Request,Critical,8.2,1.0,,Escalated
TKT-00545,16136,LOC_06,2010-07-03,Billing Issue,Low,4.6,1.0,3,Open
TKT-00546,15326,LOC_05,2010-11-13,Account Access,Medium,1.6,0.0,3,Resolved
TKT-00547,17097,LOC_03,2010-11-25,Defective Product,Critical,7.3,1.0,2,Open
TKT-00548,18001,LOC_01,2010-04-05,Billing Issue,Low,4.2,1.0,4,Escalated
TKT-00549,12728,LOC_01,2011-11-13,delivery delay,Medium,5.1,1.0,3,Resolved
TKT-00550,13444,LOC_07,2010-09-18,Account Access,Medium,6.8,1.0,2,Resolved
TKT-00551,14260,LOC_03,2011-04-27,Billing,Medium,10.0,1.0,1,Escalated
TKT-00552,18228,LOC_05,2011-07-18,General Enquiry,Medium,1.5,0.0,4,Resolved
TKT-00553,18134,LOC_08,2010-10-16,General Enquiry,Medium,1.6,0.0,3,Resolved
TKT-00554,12786,LOC_02,2010-05-26,Login Issue,Low,2.2,1.0,4,Resolved
TKT-00555,17243,LOC_07,2010-06-15,Billing Issue,High,10.4,1.0,1,Resolved
TKT-00556,13174,LOC_04,2011-09-13,Late Delivery,Medium,4.1,1.0,,Resolved
TKT-00557,17660,LOC_02,2010-10-10,Delivery Delay,Medium,2.7,1.0,4,Resolved
TKT-00558,14118,LOC_07,2011-11-04,billing issue,Critical,8.4,1.0,1,Escalated
TKT-00559,17697,LOC_06,2010-09-14,General Enquiry,Medium,1.7,0.0,,Open
TKT-00560,12571,LOC_01,2011-03-26,billing issue,High,4.9,1.0,3,Resolved
TKT-00561,14851,LOC_04,2010-07-03,delivery delay,High,3.1,1.0,4,Resolved
TKT-00562,15143,LOC_07,2011-03-02,General Enquiry,Medium,3.5,1.0,3,Resolved
TKT-00563,14523,LOC_01,2011-09-19,billing issue,High,5.7,1.0,2,Resolved
TKT-00564,17241,LOC_03,2010-03-21,Product Defect,Medium,4.6,1.0,3,Resolved
TKT-00565,13160,LOC_07,2011-01-02,General Enquiry,Low,0.9,0.0,4,Resolved
TKT-00566,15865,LOC_07,2011-03-24,Delivery Delay,Medium,5.4,1.0,3,Resolved
TKT-00567,13614,LOC_07,2011-09-22,Account Access,Critical,2.4,1.0,3,Resolved
TKT-00568,16171,LOC_03,2011-12-21,Billing Issue,Low,14.4,1.0,2,Resolved
TKT-00569,15787,LOC_04,2011-04-05,Refund Request,High,5.4,1.0,2,Resolved
TKT-00570,13681,LOC_07,2011-08-19,delivery delay,Low,6.0,1.0,3,Resolved
TKT-00571,17262,LOC_02,2010-03-27,refund,Medium,7.2,1.0,2,Resolved
TKT-00572,16910,LOC_05,2011-09-14,Product Defect,Medium,5.6,1.0,1,Resolved
TKT-00573,16530,LOC_06,2010-02-14,Delivery Delay,Medium,2.7,1.0,3,Resolved
TKT-00574,13137,LOC_07,2011-09-08,Refund Request,Medium,8.4,1.0,,Resolved
TKT-00575,12350,LOC_01,2011-09-06,billing issue,Low,,,,Resolved
TKT-00576,16127,LOC_03,2010-04-11,Login Issue,Critical,2.6,1.0,,Resolved
TKT-00577,13338,LOC_04,2011-12-20,Account Access,Medium,2.9,1.0,2,Escalated
TKT-00578,17320,LOC_06,2010-11-07,Refund Request,Low,7.1,1.0,2,Escalated
TKT-00579,12772,LOC_07,2011-03-10,Late Delivery,Low,6.7,1.0,2,Resolved
TKT-00580,18163,LOC_02,2010-08-18,General Enquiry,Low,0.5,0.0,5,Resolved
TKT-00581,14512,LOC_01,2011-05-08,refund,Medium,5.2,1.0,1,Resolved
TKT-00582,13595,LOC_06,2010-07-20,Delivery Delay,High,2.7,1.0,3,Resolved
TKT-00583,12585,LOC_08,2011-09-23,Login Issue,Critical,4.8,1.0,3,Resolved
TKT-00584,17752,LOC_07,2010-03-21,refund,High,12.0,1.0,,Resolved
TKT-00585,17023,LOC_05,2010-04-08,billing issue,Medium,7.4,1.0,1,Resolved
TKT-00586,14392,LOC_08,2010-08-20,billing issue,Medium,4.7,1.0,,Resolved
TKT-00587,12906,LOC_03,2011-01-13,General Enquiry,Medium,1.3,0.0,4,Resolved
TKT-00588,14189,LOC_04,2010-05-08,Delivery Delay,Medium,4.2,1.0,,Resolved
TKT-00589,15911,LOC_01,2010-12-13,refund,High,6.5,1.0,2,Resolved
TKT-00590,17641,LOC_08,2011-04-11,Billing Issue,Low,7.9,1.0,3,Resolved
TKT-00591,17939,LOC_05,2010-01-27,Refund Request,Medium,8.4,1.0,1,Resolved
TKT-00592,15213,LOC_03,2011-02-10,Delivery Delay,Critical,7.0,1.0,2,Resolved
TKT-00593,14091,LOC_01,2011-12-24,billing issue,Medium,9.0,1.0,,Resolved
TKT-00594,17400,LOC_03,2011-09-10,Login Issue,Medium,1.9,0.0,4,Escalated
TKT-00595,15457,LOC_01,2011-11-17,Login Issue,High,4.4,1.0,,Resolved
TKT-00596,16156,LOC_03,2011-07-18,Account Access,High,1.4,0.0,,Resolved
TKT-00597,13572,LOC_08,2011-12-08,Billing Issue,Medium,6.9,1.0,2,Open
TKT-00598,13874,LOC_02,2011-07-09,Delivery Delay,Medium,6.6,1.0,3,Resolved
TKT-00599,15637,LOC_04,2010-03-17,Late Delivery,Low,4.7,1.0,3,Resolved
