customer_id,segment,clv,acquisition_channel,region,acquisition_date,clv_imputed
16447,Retail,840.32,Referral,UK,2009-12-30,False
16506,Wholesale,3825.36,Direct Sales,France,2009-10-14,False
13215,Retail,584.39,Partner,UK,2009-06-26,False
15447,Retail,251.0,Online,UK,2009-09-30,False
17379,Retail,872.98,Online,France,2009-04-23,False
18287,Retail,829.05,Direct Sales,UK,2009-12-12,False
17333,Corporate,7302.5,Direct Sales,France,2009-08-27,False
16479,Retail,1038.62,Online,Other Europe,2009-05-06,False
15660,Corporate,14465.33,Referral,Unknown,2009-09-21,False
16530,Retail,753.04,Direct Sales,UK,2009-03-25,False
13467,Retail,792.07,Online,Germany,2009-12-17,False
17612,Retail,322.46,Online,France,2009-11-01,False
16838,Retail,561.42,Partner,UK,2009-08-27,False
14726,Retail,796.99,Direct Sales,Germany,2009-08-10,False
17203,Retail,961.02,Trade Show,Germany,2009-06-26,False
15762,Corporate,5999.52,Partner,UK,2009-10-24,False
13280,Retail,241.48,Online,Netherlands,2009-05-02,False
12473,Corporate,8250.22,Referral,UK,2009-10-16,False
17005,Corporate,8067.01,Online,UK,2009-07-09,True
13153,Corporate,4658.28,Direct Sales,UK,2009-05-31,False
17244,Retail,720.6,Direct Sales,UK,2009-09-02,False
13756,Retail,576.73,Referral,Netherlands,2009-09-05,False
13882,Wholesale,4993.37,Referral,UK,2009-04-13,False
14087,Retail,984.34,Direct Sales,UK,2009-12-08,False
12738,Retail,512.64,Trade Show,UK,2009-03-20,False
14942,Corporate,9931.4,Trade Show,UK,2009-02-12,False
13115,Corporate,12110.46,Trade Show,France,2009-03-03,False
13161,Corporate,5635.76,Referral,EIRE,2009-09-13,False
14627,Corporate,3699.33,Online,UK,2009-08-21,False
14817,Retail,829.18,Direct Sales,France,2009-05-16,False
15906,Retail,1056.26,Direct Sales,UK,2009-07-22,False
13228,Retail,960.69,Direct Sales,Unknown,2009-11-22,False
18099,Corporate,8067.01,Direct Sales,Germany,2009-02-27,True
12647,Retail,614.12,Referral,UK,2009-11-06,True
18004,Wholesale,2458.96,Direct Sales,France,2009-08-10,False
16126,Retail,1119.96,Online,Netherlands,2009-03-03,False
16400,Retail,816.5,Direct Sales,UK,2009-01-18,False
13804,Retail,299.34,Partner,Germany,2009-07-15,False
16882,Corporate,8768.52,Partner,France,2009-03-29,False
15298,Retail,461.86,Referral,UK,2009-06-18,False
16434,Retail,614.12,Partner,UK,2009-11-01,True
13810,Retail,354.06,Direct Sales,UK,2009-01-15,False
17078,Retail,1000.74,Online,UK,2009-12-20,False
17460,Retail,607.77,Online,UK,2009-03-28,False
14013,Wholesale,2409.5,Trade Show,UK,2009-04-05,False
17204,Retail,688.59,Online,Other Europe,2009-07-18,False
18107,Retail,614.12,Referral,EIRE,2009-08-06,True
14774,Corporate,14584.29,Online,UK,2009-04-23,False
16671,Corporate,14263.64,Referral,UK,2009-08-28,False
17138,Retail,926.17,Direct Sales,Germany,2009-04-22,False
14048,Retail,602.75,Online,UK,2009-07-26,False
14811,Corporate,6728.43,Referral,UK,2009-02-06,False
18119,Corporate,2524.23,Online,UK,2009-05-07,False
13452,Retail,614.12,Trade Show,Germany,2009-04-26,True
18116,Retail,1101.81,Partner,Unknown,2009-11-30,False
16922,Retail,355.01,Partner,Netherlands,2009-12-25,False
15954,Corporate,5502.71,Referral,UK,2009-04-10,False
16458,Retail,1148.45,Direct Sales,UK,2009-02-24,False
14403,Corporate,5483.96,Direct Sales,EIRE,2009-01-05,False
16271,Retail,1181.7,Direct Sales,Other Europe,2009-05-19,False
17434,Retail,857.41,Trade Show,UK,2009-05-27,False
12551,Corporate,2760.98,Online,UK,2009-05-26,False
16167,Retail,598.95,Referral,Other Europe,2009-12-29,False
18192,Wholesale,3830.35,Trade Show,France,2009-01-01,False
15077,Retail,458.06,Direct Sales,UK,2009-09-03,False
14718,Retail,197.42,Referral,Netherlands,2009-07-01,False
17483,Retail,842.96,Direct Sales,UK,2009-02-13,False
17080,Corporate,8539.94,Referral,France,2009-07-16,False
14588,Retail,411.78,Direct Sales,UK,2009-03-15,False
17690,Wholesale,1010.74,Partner,France,2009-10-03,False
18184,Wholesale,2051.78,Online,UK,2009-02-05,False
12466,Corporate,3706.74,Referral,UK,2009-12-25,False
14975,Retail,798.2,Online,Unknown,2009-10-05,False
17536,Wholesale,3363.52,Referral,UK,2009-05-04,False
13456,Corporate,2254.94,Direct Sales,UK,2009-09-24,False
14052,Retail,222.86,Online,Netherlands,2009-08-02,False
17751,Retail,844.22,Online,France,2009-02-27,False
18174,Corporate,5915.28,Referral,Netherlands,2009-07-08,False
14132,Retail,98.16,Direct Sales,UK,2009-01-09,False
13253,Retail,979.51,Online,UK,2009-02-12,False
13879,Retail,715.57,Online,Unknown,2009-03-18,False
12887,Retail,1176.69,Online,EIRE,2009-04-01,False
15512,Retail,851.74,Referral,UK,2009-07-10,False
18013,Retail,238.81,Online,Unknown,2009-02-23,False
18187,Corporate,9740.39,Online,Unknown,2009-10-06,False
17299,Retail,975.03,Referral,UK,2009-07-10,False
17050,Retail,1158.24,Online,UK,2009-04-28,False
15912,Corporate,9156.91,Referral,UK,2009-08-10,False
12636,Corporate,4944.78,Online,France,2009-04-18,False
17266,Retail,825.44,Direct Sales,UK,2009-04-28,False
15342,Corporate,12568.07,Trade Show,France,2009-03-13,False
12684,Corporate,4289.16,Online,Netherlands,2009-03-13,False
15742,Retail,152.89,Online,France,2009-11-17,False
14004,Retail,871.24,Online,Netherlands,2009-04-10,False
17854,Retail,1151.64,Online,UK,2009-07-03,False
15648,Retail,735.61,Online,Unknown,2009-11-15,False
12550,Corporate,3657.5,Partner,UK,2009-03-02,False
12402,Corporate,2714.56,Referral,UK,2009-04-20,False
15571,Retail,857.0,Trade Show,UK,2009-04-02,False
16714,Wholesale,1298.3,Referral,UK,2009-12-22,False
16863,Corporate,13593.66,Referral,EIRE,2009-05-05,False
15091,Retail,871.97,Referral,Germany,2009-03-17,False
13796,Retail,1153.53,Direct Sales,EIRE,2009-12-23,False
15120,Retail,883.65,Online,UK,2009-03-11,False
13783,Retail,951.03,Partner,France,2009-04-10,False
14851,Retail,645.72,Online,UK,2009-09-01,False
16578,Corporate,3681.95,Direct Sales,UK,2009-11-05,False
13551,Retail,706.88,Referral,Netherlands,2009-03-23,False
14941,Retail,284.04,Direct Sales,UK,2009-06-24,False
16238,Retail,818.22,Direct Sales,UK,2009-11-04,False
16993,Retail,181.95,Referral,UK,2009-11-07,False
17742,Retail,827.2,Partner,UK,2009-10-05,False
17667,Retail,614.12,Online,UK,2009-04-24,True
16218,Retail,862.82,Trade Show,UK,2009-07-27,False
15859,Retail,614.12,Online,France,2009-01-20,True
14948,Corporate,11672.64,Online,UK,2009-12-05,False
14800,Retail,815.65,Online,Germany,2009-07-09,False
15613,Retail,614.12,Online,UK,2009-02-23,True
14404,Wholesale,3905.77,Referral,Germany,2009-11-17,False
12908,Retail,322.23,Online,UK,2009-04-13,False
14046,Corporate,2048.36,Online,Other Europe,2009-12-14,False
17095,Retail,633.92,Online,UK,2009-06-24,False
16370,Corporate,2156.91,Online,France,2009-06-22,False
12900,Corporate,4745.71,Online,Netherlands,2009-05-29,False
15137,Corporate,12367.68,Partner,Unknown,2009-08-13,False
13770,Retail,531.15,Trade Show,UK,2009-02-22,False
17601,Retail,835.53,Online,UK,2009-08-04,False
15072,Corporate,2915.99,Online,UK,2009-05-10,False
16274,Corporate,14362.24,Partner,UK,2009-09-25,False
16634,Corporate,6347.75,Online,Germany,2009-01-27,False
14365,Wholesale,2672.47,Trade Show,Germany,2009-04-23,False
17705,Retail,358.53,Referral,Other Europe,2009-09-21,False
13665,Retail,614.12,Partner,France,2009-01-29,True
15532,Retail,558.13,Referral,Netherlands,2009-11-06,False
13712,Retail,110.12,Direct Sales,UK,2009-07-21,False
14728,Corporate,8067.01,Referral,France,2009-07-11,True
15224,Retail,1173.88,Referral,UK,2009-01-24,False
13646,Wholesale,1027.0,Direct Sales,UK,2009-01-14,False
17539,Corporate,8067.01,Online,UK,2009-02-04,True
14782,Corporate,8067.01,Partner,UK,2009-09-16,True
14571,Corporate,8602.67,Online,UK,2009-12-05,False
14738,Corporate,6395.1,Online,Germany,2009-08-26,False
16259,Retail,1138.11,Referral,UK,2009-06-19,False
15395,Wholesale,3415.51,Partner,UK,2009-04-06,False
16570,Wholesale,2590.87,Referral,UK,2009-01-30,False
16558,Retail,107.98,Online,UK,2009-10-29,False
15944,Corporate,12514.74,Online,UK,2009-03-23,False
14138,Retail,139.98,Online,France,2009-09-26,False
13286,Retail,950.16,Direct Sales,UK,2009-07-22,False
16043,Retail,1106.03,Online,France,2009-10-07,False
13310,Retail,1049.46,Online,UK,2009-03-04,False
14573,Retail,606.44,Online,UK,2009-04-21,False
12653,Corporate,5577.47,Online,Germany,2009-03-18,False
15126,Retail,614.12,Online,EIRE,2009-12-24,True
13993,Retail,522.87,Trade Show,UK,2009-09-05,False
17101,Corporate,13244.93,Online,UK,2009-08-12,False
13873,Retail,614.12,Referral,UK,2009-05-27,True
15966,Retail,76.95,Referral,UK,2009-07-16,False
15791,Retail,170.36,Partner,UK,2009-10-30,False
17832,Retail,72.64,Online,UK,2009-09-24,False
17454,Retail,95.15,Online,UK,2009-01-10,False
14812,Retail,614.12,Direct Sales,UK,2009-01-29,True
17128,Corporate,9661.31,Direct Sales,Unknown,2009-09-24,False
14208,Wholesale,4237.11,Online,UK,2009-02-03,False
14353,Retail,514.19,Direct Sales,Unknown,2009-03-10,False
17040,Wholesale,1172.85,Online,Germany,2009-10-07,False
13282,Wholesale,1249.36,Partner,Germany,2009-01-27,False
17831,Corporate,7228.03,Referral,Netherlands,2009-10-20,False
12483,Retail,737.48,Trade Show,UK,2009-11-09,False
18038,Retail,491.62,Trade Show,EIRE,2009-12-22,False
16999,Retail,650.17,Direct Sales,UK,2009-06-08,False
14735,Retail,422.06,Trade Show,Unknown,2009-08-06,False
15144,Wholesale,2382.04,Online,Germany,2009-10-19,False
14233,Retail,835.94,Online,UK,2009-01-01,False
18003,Corporate,10623.71,Online,UK,2009-05-07,False
17126,Wholesale,2920.72,Trade Show,Netherlands,2009-03-11,False
15591,Retail,95.27,Referral,EIRE,2009-09-24,False
15087,Corporate,8067.01,Trade Show,France,2009-01-08,True
13144,Corporate,7471.65,Partner,UK,2009-02-09,False
17900,Retail,96.59,Online,UK,2009-01-04,False
13374,Corporate,9083.46,Online,UK,2009-10-17,False
16313,Corporate,10620.92,Online,Unknown,2009-12-31,False
14883,Retail,112.02,Online,UK,2009-05-24,False
15466,Wholesale,3694.17,Direct Sales,UK,2009-10-22,False
16754,Retail,789.94,Online,UK,2009-02-11,False
12965,Corporate,10573.37,Online,UK,2009-03-14,False
12870,Retail,293.89,Referral,Other Europe,2009-09-01,False
15058,Retail,784.97,Online,UK,2009-11-27,False
14223,Retail,1095.99,Referral,Germany,2009-08-12,False
16105,Retail,265.45,Referral,France,2009-11-23,False
15960,Retail,379.16,Partner,EIRE,2009-09-25,False
15872,Retail,614.12,Online,UK,2009-04-05,True
13210,Retail,278.13,Online,UK,2009-03-08,False
14025,Corporate,9027.18,Online,EIRE,2009-05-06,False
16231,Retail,479.36,Referral,Germany,2009-11-14,False
18211,Corporate,8067.01,Online,Germany,2009-12-22,True
16986,Retail,1077.3,Trade Show,UK,2009-02-07,False
14697,Corporate,5763.47,Online,UK,2009-02-10,False
18030,Corporate,8067.01,Referral,UK,2009-08-05,True
13855,Retail,332.72,Online,EIRE,2009-04-05,False
16433,Corporate,2169.13,Partner,Netherlands,2009-08-08,False
14258,Retail,871.93,Direct Sales,EIRE,2009-10-14,False
15946,Retail,993.98,Referral,Other Europe,2009-03-06,False
12846,Retail,827.86,Online,Germany,2009-02-24,False
13269,Retail,205.78,Online,UK,2009-02-27,False
13488,Retail,471.82,Direct Sales,Germany,2009-11-21,False
15756,Retail,614.12,Referral,EIRE,2009-07-30,True
14662,Retail,431.77,Online,France,2009-07-01,False
15822,Corporate,7872.61,Direct Sales,Unknown,2009-04-29,False
14829,Retail,537.81,Online,Other Europe,2009-09-02,False
14839,Corporate,6453.68,Online,Germany,2009-03-09,False
15474,Retail,1107.76,Online,Germany,2009-03-18,False
16905,Wholesale,884.58,Direct Sales,Other Europe,2009-05-21,False
14892,Wholesale,1301.4,Online,UK,2009-04-10,False
12805,Retail,311.6,Referral,UK,2009-07-19,False
16275,Retail,94.86,Online,Germany,2009-12-02,False
14009,Wholesale,2938.28,Online,UK,2009-10-16,False
15425,Retail,456.49,Online,UK,2009-08-09,False
14165,Retail,1086.71,Partner,UK,2009-03-03,False
17354,Corporate,3550.53,Trade Show,UK,2009-06-02,False
13794,Retail,696.16,Online,UK,2009-08-14,False
12845,Corporate,9549.58,Referral,UK,2009-01-30,False
12692,Corporate,12655.8,Online,Unknown,2009-09-22,False
17336,Retail,109.76,Direct Sales,Germany,2009-03-15,False
18139,Wholesale,999.57,Direct Sales,UK,2009-01-17,False
13821,Retail,1178.45,Referral,UK,2009-03-02,False
16512,Retail,614.12,Online,UK,2009-07-05,True
15595,Retail,899.04,Online,UK,2009-04-06,False
13847,Wholesale,3703.24,Online,UK,2009-01-14,False
15196,Retail,913.97,Referral,France,2009-11-04,False
15483,Retail,714.26,Partner,UK,2009-04-21,False
13678,Retail,750.86,Referral,France,2009-09-24,False
14508,Corporate,12879.22,Referral,UK,2009-05-26,False
17911,Corporate,5534.19,Referral,Netherlands,2009-06-27,False
14379,Retail,1093.58,Partner,France,2009-12-14,False
13481,Retail,460.09,Direct Sales,UK,2009-03-15,False
13704,Corporate,6791.31,Online,UK,2009-03-08,False
13220,Corporate,9738.6,Online,UK,2009-12-16,False
14127,Retail,859.53,Online,UK,2009-09-02,False
17884,Wholesale,3456.06,Trade Show,UK,2009-07-02,False
16052,Retail,511.9,Referral,UK,2009-03-12,False
15151,Retail,563.79,Direct Sales,Other Europe,2009-07-07,False
13055,Retail,1012.47,Trade Show,UK,2009-07-16,False
12583,Retail,469.55,Partner,France,2009-03-30,False
14649,Wholesale,3600.08,Trade Show,UK,2009-02-11,False
18267,Retail,1078.02,Direct Sales,UK,2009-06-30,False
16140,Retail,1027.04,Online,UK,2009-10-17,False
13773,Retail,428.79,Direct Sales,UK,2009-10-27,False
17738,Retail,59.91,Online,Other Europe,2009-09-17,False
16823,Retail,841.25,Direct Sales,UK,2009-04-27,False
14865,Corporate,8683.24,Online,EIRE,2009-05-04,False
16637,Retail,306.39,Online,UK,2009-06-12,False
16511,Retail,821.38,Referral,UK,2009-05-23,False
16864,Corporate,2665.92,Online,UK,2009-04-19,False
15973,Wholesale,1036.8,Referral,UK,2009-05-02,False
17508,Retail,671.32,Direct Sales,UK,2009-11-05,False
12644,Retail,385.7,Partner,EIRE,2009-04-20,False
13805,Retail,607.74,Online,France,2009-05-27,False
16992,Corporate,5391.04,Direct Sales,UK,2009-07-22,False
16202,Retail,530.87,Referral,UK,2009-08-15,False
17835,Retail,606.13,Direct Sales,UK,2009-06-05,False
17294,Retail,235.66,Trade Show,UK,2009-01-29,False
17145,Corporate,10212.39,Referral,UK,2009-07-16,False
17752,Wholesale,4735.19,Direct Sales,UK,2009-06-22,False
17715,Wholesale,4921.97,Trade Show,UK,2009-01-28,False
17525,Corporate,8067.01,Direct Sales,UK,2009-02-17,True
15627,Retail,1134.68,Online,UK,2009-10-30,False
15434,Wholesale,2686.13,Direct Sales,UK,2009-01-28,False
14526,Retail,235.88,Trade Show,UK,2009-07-06,False
13626,Retail,614.12,Referral,UK,2009-11-26,True
15225,Retail,254.1,Direct Sales,Unknown,2009-11-21,False
18193,Retail,98.53,Direct Sales,Unknown,2009-07-18,False
17607,Retail,401.0,Referral,UK,2009-08-13,False
15868,Retail,590.27,Direct Sales,Unknown,2009-05-09,False
13939,Retail,172.84,Online,UK,2009-05-29,False
13322,Retail,716.96,Referral,UK,2009-08-23,False
16435,Retail,95.49,Online,UK,2009-07-31,False
12401,Corporate,11676.79,Direct Sales,France,2009-10-25,False
12453,Corporate,14710.27,Referral,UK,2009-06-03,False
18179,Corporate,5140.82,Online,UK,2009-07-11,False
14338,Retail,897.31,Online,UK,2009-02-10,False
14425,Corporate,8067.01,Direct Sales,France,2009-05-10,True
15684,Corporate,3731.73,Trade Show,UK,2009-09-10,False
18146,Retail,1117.09,Referral,Netherlands,2009-12-16,False
18101,Retail,579.41,Referral,UK,2009-03-29,False
16591,Retail,209.8,Online,EIRE,2009-08-23,False
15602,Retail,79.64,Online,UK,2009-09-13,False
16505,Retail,904.24,Direct Sales,UK,2009-04-21,False
16253,Corporate,8365.37,Online,UK,2009-05-31,False
17241,Wholesale,927.49,Partner,France,2009-12-11,False
16559,Corporate,6115.83,Referral,EIRE,2009-05-11,False
15059,Corporate,13673.16,Online,UK,2009-07-11,False
16078,Retail,614.12,Referral,EIRE,2009-07-26,True
17544,Retail,614.12,Direct Sales,Unknown,2009-07-25,True
13179,Retail,459.48,Trade Show,UK,2009-11-13,False
16344,Retail,1031.31,Referral,Unknown,2009-04-14,False
17720,Corporate,10894.72,Referral,UK,2009-06-13,False
17829,Corporate,12335.15,Trade Show,UK,2009-05-10,False
13290,Retail,513.2,Referral,UK,2009-07-18,False
16289,Retail,753.4,Trade Show,UK,2009-01-16,False
14684,Retail,614.12,Trade Show,Other Europe,2009-06-29,True
15671,Wholesale,4696.72,Online,UK,2009-03-08,False
14159,Corporate,12702.55,Referral,UK,2009-06-19,False
16566,Corporate,12565.01,Online,UK,2009-02-13,False
16169,Retail,335.82,Partner,UK,2009-05-25,False
16740,Corporate,7132.08,Referral,UK,2009-02-01,False
14317,Retail,1172.42,Referral,UK,2009-02-13,False
15547,Retail,121.34,Online,Netherlands,2009-02-02,False
17378,Corporate,14529.63,Online,UK,2009-11-03,False
14632,Wholesale,2160.36,Referral,Netherlands,2009-11-19,False
17001,Retail,430.55,Online,UK,2009-07-07,False
16752,Wholesale,2884.16,Online,Netherlands,2009-06-27,True
16682,Corporate,11221.09,Online,Other Europe,2009-03-22,False
12849,Retail,288.64,Online,Unknown,2009-02-16,False
18034,Retail,375.79,Referral,France,2009-11-04,False
16811,Retail,634.56,Direct Sales,UK,2009-05-11,False
18148,Wholesale,4241.88,Online,UK,2009-08-11,False
15578,Retail,773.03,Direct Sales,Germany,2009-01-18,False
13956,Retail,53.47,Direct Sales,EIRE,2009-08-23,False
12722,Retail,581.72,Online,Other Europe,2009-06-13,False
13661,Corporate,2727.04,Online,France,2009-05-20,False
15278,Retail,614.12,Partner,Netherlands,2009-04-07,True
17920,Retail,842.71,Direct Sales,UK,2009-10-14,False
15769,Retail,812.48,Partner,UK,2009-04-04,False
16469,Retail,614.12,Direct Sales,Germany,2009-10-30,True
17860,Corporate,7269.23,Direct Sales,UK,2009-01-25,False
16565,Retail,1108.87,Direct Sales,UK,2009-06-21,False
16709,Corporate,7405.64,Online,UK,2009-08-27,False
13500,Retail,614.12,Online,UK,2009-02-01,True
18043,Retail,614.12,Online,UK,2009-09-29,True
13264,Retail,591.4,Direct Sales,UK,2009-09-10,False
13172,Retail,675.13,Online,Germany,2009-09-21,False
15528,Retail,1067.77,Partner,UK,2009-02-24,False
18110,Retail,778.93,Online,France,2009-11-13,False
14312,Corporate,2403.89,Online,UK,2009-09-17,False
17577,Corporate,8933.21,Trade Show,France,2009-11-29,False
16805,Corporate,2592.61,Online,UK,2009-07-18,False
15330,Corporate,8953.35,Trade Show,UK,2009-02-13,False
15795,Retail,594.45,Online,UK,2009-08-27,False
12568,Retail,869.05,Partner,UK,2009-02-15,False
14322,Corporate,11120.35,Partner,Unknown,2009-12-12,False
18130,Wholesale,3966.54,Partner,UK,2009-05-11,False
15050,Retail,125.7,Online,Unknown,2009-07-06,False
13182,Retail,974.97,Online,UK,2009-08-04,False
15238,Corporate,14266.35,Online,France,2009-05-24,False
14099,Wholesale,1999.63,Partner,UK,2009-05-09,False
18241,Corporate,14170.12,Online,EIRE,2009-11-09,False
14661,Wholesale,4594.31,Trade Show,UK,2009-10-23,False
13801,Retail,975.77,Referral,UK,2009-12-29,False
14776,Retail,957.68,Partner,Netherlands,2009-10-20,False
15888,Retail,778.97,Trade Show,UK,2009-09-26,False
14646,Corporate,11063.13,Online,UK,2009-04-15,False
13446,Retail,896.94,Direct Sales,Germany,2009-10-26,False
14481,Retail,116.0,Direct Sales,Unknown,2009-05-11,False
14133,Retail,268.43,Online,UK,2009-06-01,False
13523,Retail,746.55,Online,UK,2009-06-02,False
15363,Retail,973.05,Online,Germany,2009-05-13,False
15096,Wholesale,3357.8,Trade Show,Germany,2009-04-10,False
18123,Retail,783.86,Online,Unknown,2009-09-05,False
17357,Retail,278.75,Online,UK,2009-02-02,False
16982,Retail,482.33,Referral,EIRE,2009-06-09,False
15485,Retail,1160.61,Online,Other Europe,2009-05-21,False
18248,Corporate,3653.37,Partner,UK,2009-09-02,False
13294,Corporate,9752.5,Online,UK,2009-12-15,False
17609,Wholesale,2884.16,Online,Unknown,2009-05-07,True
14890,Corporate,7319.37,Partner,Unknown,2009-01-04,False
13822,Corporate,8882.66,Online,France,2009-04-10,False
14472,Retail,1119.69,Online,UK,2009-11-11,False
